MMRstatus,population,gene,xbin,ybin,x_mid,y_mid,n_pat,val,lo,hi,n_pat_arm
MMRd,Myeloid-noDC-noGran,ITGAE,"(-35,-30]","(1.46,2.19]",-32.5,1.82352438217472,6,0.00158986726803803,0.000870916914197705,0.0023382662041603,8
MMRd,Myeloid-noDC-noGran,ITGAE,"(50,55]","(1.46,2.19]",52.5,1.82352438217472,4,0.00130863317895737,0.000683989351235061,0.00263435920992191,8
MMRd,Myeloid-noDC-noGran,ITGAE,"(-75,-70]","(2.19,2.92]",-72.5,2.55293413504461,4,0.001681475107392,0.00151022401506246,0.00229321700890516,8
MMRd,Myeloid-noDC-noGran,ITGAE,"(-60,-55]","(4.38,5.11]",-57.5,4.74116339365427,7,0.00141843971631206,0.00125263342147872,0.00198716293219668,8
MMRd,Myeloid-ISG,ITGAE,"(-45,-40]","(2.92,3.65]",-42.5,3.2823438879145,4,0.00222669051519373,0.00137766348273328,0.00448878478431547,8
MMRd,Myeloid-noDC-noGran,ITGAE,"(50,55]","(2.19,2.92]",52.5,2.55293413504461,6,0.00194735925100429,0.000673569781376192,0.00312759261622898,8
MMRd,Myeloid-noDC-noGran,ITGAE,"[-100,-95]","[0,0.729]",-97.5,0.364704876434944,7,0.00117037284734994,0.000745327033371965,0.00190946493055745,8
MMRd,Myeloid-noDC-noGran,ITGAE,"(-50,-45]","(2.19,2.92]",-47.5,2.55293413504461,7,0.00171821305841924,0.00155547225661849,0.00261387768345197,8
MMRd,Myeloid-noDC-noGran,ITGAE,"(-50,-45]","[0,0.729]",-47.5,0.364704876434944,8,0.00112216332913934,0.000965724719501155,0.00258805238957997,8
MMRd,Myeloid-noDC-noGran,ITGAE,"(-85,-80]","(2.92,3.65]",-82.5,3.2823438879145,4,0.00162724822149765,0.00113464447806354,0.00230224379043791,8
MMRd,Myeloid-noDC-noGran,ITGAE,"(-65,-60]","(2.19,2.92]",-62.5,2.55293413504461,5,0.00171302716371645,0.00134952766531714,0.00221011513157895,8
MMRd,Myeloid-noDC-noGran,ITGAE,"(60,65]","[0,0.729]",62.5,0.364704876434944,6,0.00112727571917962,5.51632833186231e-05,0.00326245254444744,8
MMRd,Myeloid-ISG,ITGAE,"(-15,-10]","[0,0.729]",-12.5,0.364704876434944,8,0.00147439772040411,0.00100657086450427,0.0022880635429174,8
MMRd,Myeloid-noDC-noGran,ITGAE,"(-15,-10]","[0,0.729]",-12.5,0.364704876434944,8,0.00189246033233885,0.000983726454288758,0.00224632348893285,8
MMRd,Myeloid-noDC-noGran,ITGAE,"(15,20]","[0,0.729]",17.5,0.364704876434944,5,0.000326157860404436,0,0.00161899622234215,8
MMRd,Myeloid-noDC-noGran,ITGAE,"(30,35]","(2.92,3.65]",32.5,3.2823438879145,6,0.00212148365512024,0.00186010090100135,0.00250547784703989,8
MMRd,Myeloid-ISG,ITGAE,"(5,10]","[0,0.729]",7.5,0.364704876434944,4,0.00270803083424821,0.00189670917764565,0.00325965943311858,8
MMRd,Myeloid-noDC-noGran,ITGAE,"(5,10]","[0,0.729]",7.5,0.364704876434944,8,0.00171071151441594,0.00104335689234445,0.0026794554438182,8
MMRd,Myeloid-noDC-noGran,ITGAE,"(10,15]","(1.46,2.19]",12.5,1.82352438217472,6,0.00125463410494836,0.000496958453835732,0.00241508373276525,8
MMRd,Myeloid-ISG,ITGAE,"(-30,-25]","[0,0.729]",-27.5,0.364704876434944,4,0.00328691079080639,0.000707250217283968,0.00614643801269997,8
MMRd,Myeloid-ISG,ITGAE,"(-40,-35]","(2.92,3.65]",-37.5,3.2823438879145,4,0.00203806487475899,0.00161806977789685,0.0023897389327391,8
MMRd,Myeloid-noDC-noGran,ITGAE,"(-40,-35]","(2.92,3.65]",-37.5,3.2823438879145,7,0.00153590170229105,0.000748484319253512,0.00234892640967128,8
MMRd,Myeloid-ISG,ITGAE,"(-25,-20]","(1.46,2.19]",-22.5,1.82352438217472,4,0.00304625124750499,0.00110513025520699,0.00618572707652974,8
MMRd,Myeloid-noDC-noGran,ITGAE,"(-25,-20]","(1.46,2.19]",-22.5,1.82352438217472,7,0.00119830393904013,0.000658876421913455,0.00295696158383237,8
MMRd,Myeloid-noDC-noGran,ITGAE,"(85,90]","[0,0.729]",87.5,0.364704876434944,4,0.00135013501350135,0,0.00316156615661566,8
MMRd,Myeloid-noDC-noGran,ITGAE,"(15,20]","(1.46,2.19]",17.5,1.82352438217472,5,0.00195950359242325,0.000154320987654321,0.00203977562468129,8
MMRd,Myeloid-noDC-noGran,ITGAE,"(65,70]","[0,0.729]",67.5,0.364704876434944,5,0.00097624471200781,0.000748502994011976,0.00294117647058824,8
MMRd,Myeloid-ISG,ITGAE,"(-25,-20]","[0,0.729]",-22.5,0.364704876434944,7,0.00157977883096367,0.00022583559168925,0.00200872466956246,8
MMRd,Myeloid-noDC-noGran,ITGAE,"(-25,-20]","[0,0.729]",-22.5,0.364704876434944,8,0.00148514646779346,0.000934641664301775,0.00193390177066247,8
MMRd,Myeloid-noDC-noGran,ITGAE,"(25,30]","(2.19,2.92]",27.5,2.55293413504461,6,0.00120226632137696,0.00101018887922329,0.00154856008971465,8
MMRd,Myeloid-ISG,ITGAE,"(-20,-15]","(1.46,2.19]",-17.5,1.82352438217472,4,0.000745267551050827,0,0.00266429307915356,8
MMRd,Myeloid-noDC-noGran,ITGAE,"(35,40]","[0,0.729]",37.5,0.364704876434944,5,0.00249584026622296,0.00196540880503145,0.0025062656641604,8
MMRd,Myeloid-noDC-noGran,ITGAE,"(-55,-50]","(2.92,3.65]",-52.5,3.2823438879145,6,0.00217319950284787,0.00137562808937197,0.00252596104985207,8
MMRd,Myeloid-noDC-noGran,ITGAE,"(-65,-60]","(2.92,3.65]",-62.5,3.2823438879145,5,0.00151610865445357,0.000804073974805682,0.00213903743315508,8
MMRd,Myeloid-noDC-noGran,ITGAE,"(-70,-65]","(2.19,2.92]",-67.5,2.55293413504461,5,0.00230149597238205,0.00140395660497766,0.00259529602595296,8
MMRd,Myeloid-noDC-noGran,ITGAE,"(75,80]","[0,0.729]",77.5,0.364704876434944,4,0.00245294839823205,0.000797024442082891,0.00393576894178203,8
MMRd,Myeloid-noDC-noGran,ITGAE,"(-75,-70]","(3.65,4.38]",-72.5,4.01175364078438,4,0.00169820522006693,0.0014326513194277,0.00260112741806843,8
MMRd,Myeloid-noDC-noGran,ITGAE,"(-65,-60]","[0,0.729]",-62.5,0.364704876434944,8,0.00185727593193089,0.000751252086811352,0.00436034623167223,8
MMRd,Myeloid-noDC-noGran,ITGAE,"(-70,-65]","(3.65,4.38]",-67.5,4.01175364078438,5,0.00122759636631476,0.000441208912420031,0.00295663600525624,8
MMRd,Myeloid-noDC-noGran,ITGAE,"(25,30]","[0,0.729]",27.5,0.364704876434944,5,0.00270793036750484,0.00129249062944294,0.00330250990752972,8
MMRd,Myeloid-ISG,ITGAE,"(-40,-35]","[0,0.729]",-37.5,0.364704876434944,4,0.000879484036032194,0.000291828793774319,0.00175414144632048,8
MMRd,Myeloid-noDC-noGran,ITGAE,"(-40,-35]","[0,0.729]",-37.5,0.364704876434944,8,0.00183219272582228,0.000852537729776776,0.00318337760994227,8
MMRd,Myeloid-noDC-noGran,ITGAE,"(-55,-50]","(2.19,2.92]",-52.5,2.55293413504461,6,0.00157405632296407,0.000714149717672326,0.00239498996422418,8
MMRd,Myeloid-noDC-noGran,ITGAE,"(40,45]","[0,0.729]",42.5,0.364704876434944,6,0.000542888165038002,0,0.00187474229598671,8
MMRd,Myeloid-noDC-noGran,ITGAE,"(65,70]","(2.19,2.92]",67.5,2.55293413504461,4,0.00272452901369928,0.000355450236966825,0.00799490917505496,8
MMRd,Myeloid-noDC-noGran,ITGAE,"(-30,-25]","(1.46,2.19]",-27.5,1.82352438217472,5,0.00137142857142857,0.00127521446788778,0.00185070943861814,8
MMRd,Myeloid-ISG,ITGAE,"(-30,-25]","(2.19,2.92]",-27.5,2.55293413504461,4,0.000765188486250837,0.000584044554541049,0.00157969573896322,8
MMRd,Myeloid-noDC-noGran,ITGAE,"(-30,-25]","(2.19,2.92]",-27.5,2.55293413504461,8,0.00171431121849446,0.0010045790195615,0.00265397445178775,8
MMRd,Myeloid-noDC-noGran,ITGAE,"(35,40]","(1.46,2.19]",37.5,1.82352438217472,5,0.00338461538461538,0.00100351229302559,0.00377180575200377,8
MMRd,Myeloid-noDC-noGran,ITGAE,"(40,45]","(2.19,2.92]",42.5,2.55293413504461,7,0.00116009280742459,0.000244738130200685,0.00298151885006178,8
MMRd,Myeloid-noDC-noGran,ITGAE,"(-70,-65]","[0,0.729]",-67.5,0.364704876434944,8,0.000750726940286185,0,0.00146489342026171,8
MMRd,Myeloid-noDC-noGran,ITGAE,"(25,30]","(1.46,2.19]",27.5,1.82352438217472,5,0.00114580349470066,0.000872093023255814,0.00118483412322275,8
MMRd,Myeloid-noDC-noGran,ITGAE,"(40,45]","(1.46,2.19]",42.5,1.82352438217472,5,0.0029479200786112,0.00190114068441065,0.00362056480811007,8
MMRd,Myeloid-ISG,ITGAE,"(-20,-15]","[0,0.729]",-17.5,0.364704876434944,6,0.000292312189418299,0,0.00119461835006796,8
MMRd,Myeloid-noDC-noGran,ITGAE,"(-20,-15]","[0,0.729]",-17.5,0.364704876434944,8,0.00227662138875776,0.000742996874638268,0.00346159132651132,8
MMRd,Myeloid-noDC-noGran,ITGAE,"(55,60]","(2.19,2.92]",57.5,2.55293413504461,5,0.00188442211055276,0.00175746924428823,0.00244648318042813,8
MMRd,Myeloid-noDC-noGran,ITGAE,"(-60,-55]","(2.19,2.92]",-57.5,2.55293413504461,5,0.00240601503759399,0.00172914222194776,0.00273972602739726,8
MMRd,Myeloid-noDC-noGran,ITGAE,"(55,60]","(1.46,2.19]",57.5,1.82352438217472,4,0.00111542903786108,0.000252016129032258,0.00205807010291859,8
MMRd,Myeloid-noDC-noGran,ITGAE,"(-65,-60]","(4.38,5.11]",-62.5,4.74116339365427,4,0.00166410650281618,0.00126373072244645,0.00181937119260804,8
MMRd,Myeloid-noDC-noGran,ITGAE,"(50,55]","[0,0.729]",52.5,0.364704876434944,7,0.00198019801980198,0.00123188213372587,0.00370996194285687,8
MMRd,Myeloid-noDC-noGran,ITGAE,"(30,35]","[0,0.729]",32.5,0.364704876434944,5,0.00231481481481482,0.00183534347142108,0.00270897832817338,8
MMRd,Myeloid-ISG,ITGAE,"(-45,-40]","[0,0.729]",-42.5,0.364704876434944,4,0.000740272469688983,0.000418526785714286,0.00169589798307622,8
MMRd,Myeloid-noDC-noGran,ITGAE,"(-45,-40]","[0,0.729]",-42.5,0.364704876434944,7,0.00127986348122867,0.00072428582251913,0.00223783025412959,8
MMRd,Myeloid-noDC-noGran,ITGAE,"(-40,-35]","(1.46,2.19]",-37.5,1.82352438217472,6,0.00299897320694135,0.00108517792475952,0.00549258082764023,8
MMRd,Myeloid-noDC-noGran,ITGAE,"(40,45]","(2.92,3.65]",42.5,3.2823438879145,7,0.000824402308326463,0,0.00173788560737832,8
MMRd,Myeloid-ISG,ITGAE,"(15,20]","(3.65,4.38]",17.5,4.01175364078438,4,0.00324242030876723,0.00154320987654321,0.0046978310549272,8
MMRd,Myeloid-noDC-noGran,ITGAE,"(-60,-55]","(3.65,4.38]",-57.5,4.01175364078438,5,0.0022002200220022,0.00129146823795302,0.0033311125916056,8
MMRd,Myeloid-ISG,ITGAE,"(-45,-40]","(4.38,5.11]",-42.5,4.74116339365427,4,0.00333617323751597,0.00189897877209212,0.00503031814867406,8
MMRd,Myeloid-noDC-noGran,ITGAE,"(-60,-55]","(2.92,3.65]",-57.5,3.2823438879145,6,0.00144137947628289,0.00127700795107346,0.0021912819155546,8
MMRd,Myeloid-noDC-noGran,ITGAE,"(-45,-40]","(2.19,2.92]",-42.5,2.55293413504461,6,0.00136468124530402,0.000993369230117388,0.00190787306396446,8
MMRd,Myeloid-noDC-noGran,ITGAE,"(45,50]","(1.46,2.19]",47.5,1.82352438217472,4,0.00179642738937214,0.00138473639352575,0.00249193073448641,8
MMRd,Myeloid-noDC-noGran,ITGAE,"(-55,-50]","(4.38,5.11]",-52.5,4.74116339365427,7,0.00413223140495868,0.00259677895981088,0.0047992636552007,8
MMRd,Myeloid-noDC-noGran,ITGAE,"(-80,-75]","[0,0.729]",-77.5,0.364704876434944,8,0.00216009807287866,0.00104856680215873,0.00306138249148371,8
MMRd,Myeloid-noDC-noGran,ITGAE,"(-75,-70]","(2.92,3.65]",-72.5,3.2823438879145,5,0.00185442744552619,0.00133422281521014,0.00285306704707561,8
MMRd,Myeloid-noDC-noGran,ITGAE,"(-90,-85]","[0,0.729]",-87.5,0.364704876434944,8,0.00220923546823806,0.000902449779876964,0.00244992188194647,8
MMRd,Myeloid-noDC-noGran,ITGAE,"(-85,-80]","(2.19,2.92]",-82.5,2.55293413504461,4,0.00108790081396495,0.000857547284505966,0.00192070333210012,8
MMRd,Myeloid-noDC-noGran,ITGAE,"(-90,-85]","(2.19,2.92]",-87.5,2.55293413504461,4,0.00349108441452747,0.00189962610218597,0.00499030500437537,8
MMRd,Myeloid-noDC-noGran,ITGAE,"(80,85]","[0,0.729]",82.5,0.364704876434944,4,0,0,0.00056095736724009,8
MMRd,Myeloid-noDC-noGran,ITGAE,"(-85,-80]","[0,0.729]",-82.5,0.364704876434944,8,0.00222315574445653,0.00212283316510034,0.00245564845688838,8
MMRd,Myeloid-noDC-noGran,ITGAE,"(-80,-75]","(2.92,3.65]",-77.5,3.2823438879145,4,0.00100801266445438,0.000825781753840557,0.00118879783828237,8
MMRd,Myeloid-noDC-noGran,ITGAE,"(60,65]","(2.92,3.65]",62.5,3.2823438879145,4,0.00400100189833369,0.00205460461994192,0.00632067170885128,8
MMRd,Myeloid-noDC-noGran,ITGAE,"(60,65]","(2.19,2.92]",62.5,2.55293413504461,4,0.0015359366270253,0.000699626865671642,0.00288196120944893,8
MMRd,Myeloid-noDC-noGran,ITGAE,"(70,75]","[0,0.729]",72.5,0.364704876434944,5,0.00180831826401447,0,0.00353356890459364,8
MMRd,Myeloid-noDC-noGran,ITGAE,"(70,75]","(2.19,2.92]",72.5,2.55293413504461,4,0.00138129010469436,0.000613402331294757,0.00311704285529325,8
MMRd,Myeloid-noDC-noGran,ITGAE,"(90,95]","[0,0.729]",92.5,0.364704876434944,4,0.00172318889063841,0.000462392108508015,0.00396968186784368,8
MMRd,Myeloid-noDC-noGran,ITGAE,"(45,50]","(2.19,2.92]",47.5,2.55293413504461,5,0.00120192307692308,0.00107584722969338,0.00318979266347687,8
MMRd,Myeloid-noDC-noGran,ITGAE,"(-60,-55]","[0,0.729]",-57.5,0.364704876434944,8,0.00108120831353501,0.000695745047319373,0.00230991629385848,8
MMRd,Myeloid-noDC-noGran,ITGAE,"(55,60]","(2.92,3.65]",57.5,3.2823438879145,5,0.00233644859813084,0.00133244503664224,0.00261780104712042,8
MMRd,Myeloid-noDC-noGran,ITGAE,"(-80,-75]","(2.19,2.92]",-77.5,2.55293413504461,4,0.000837676784348112,0.000474908975779642,0.00251771731185364,8
MMRd,Myeloid-noDC-noGran,ITGAE,"(20,25]","(0.729,1.46]",22.5,1.09411462930483,4,0.00128544794426455,0.000474683544303798,0.0025072291518612,8
MMRd,Myeloid-noDC-noGran,ITGAE,"(55,60]","[0,0.729]",57.5,0.364704876434944,5,0.00157418339236521,0.000861697544161999,0.00255406095692151,8
MMRd,Myeloid-noDC-noGran,ITGAE,"(-15,-10]","(0.729,1.46]",-12.5,1.09411462930483,4,0.00375184457255532,0.000809615467077529,0.00680819857649126,8
MMRd,Myeloid-noDC-noGran,ITGAE,"(-45,-40]","(1.46,2.19]",-42.5,1.82352438217472,4,0.00132163241121599,0.000940766741966729,0.00230733806563224,8
MMRd,Myeloid-noDC-noGran,ITGAE,"(-50,-45]","(1.46,2.19]",-47.5,1.82352438217472,4,0.00088296871285227,0.000478224829433144,0.00142627464355756,8
MMRd,Tcd4-CXCL13,ITGAE,"(-5,0]","(3.65,4.38]",-2.5,4.01175364078438,7,0.0579710144927536,0.0392999013959029,0.0673957018966933,8
MMRd,Tcd4-CXCL13,ITGAE,"(-10,-5]","(2.92,3.65]",-7.5,3.2823438879145,7,0.043756145526057,0.0320749985231039,0.0499978045690055,8
MMRd,Tcd4-CXCL13,ITGAE,"(0,5]","(2.19,2.92]",2.5,2.55293413504461,5,0.0633713561470216,0.0454545454545455,0.0734767025089606,8
MMRd,Tcd4-CXCL13,ITGAE,"(-10,-5]","(1.46,2.19]",-7.5,1.82352438217472,4,0.0541557733955414,0.0463830724833197,0.057011008115472,8
MMRd,Tcd4-CXCL13,ITGAE,"(-5,0]","(2.19,2.92]",-2.5,2.55293413504461,6,0.0554191179191179,0.0516378402530897,0.0602326627795797,8
MMRd,Tcd4-CXCL13,ITGAE,"(-5,0]","(1.46,2.19]",-2.5,1.82352438217472,6,0.0497482719921125,0.0424927468523891,0.0630972072626558,8
MMRd,Tcd4-CXCL13,ITGAE,"(-10,-5]","(2.19,2.92]",-7.5,2.55293413504461,6,0.0450437317784257,0.044222252659453,0.0463898679322498,8
MMRd,Tcd4-CXCL13,ITGAE,"(-15,-10]","(2.92,3.65]",-12.5,3.2823438879145,6,0.0429774205893609,0.0336275838313332,0.0502708559046587,8
MMRd,Tcd4-CXCL13,ITGAE,"(-15,-10]","(3.65,4.38]",-12.5,4.01175364078438,4,0.0375693762482208,0.0342260447122991,0.0408117637143446,8
MMRd,Tcd4-CXCL13,ITGAE,"(0,5]","(2.92,3.65]",2.5,3.2823438879145,6,0.0349627339564849,0.029613685608563,0.0403780778745654,8
MMRd,Tcd4-CXCL13,ITGAE,"(-5,0]","(2.92,3.65]",-2.5,3.2823438879145,6,0.0507796109902723,0.0444938565927013,0.0627531525129876,8
MMRd,Tcd4-CXCL13,ITGAE,"(-5,0]","[0,0.729]",-2.5,0.364704876434944,4,0.0562633343492838,0.0485856637737062,0.0714066764228929,8
MMRd,Tcd4-CXCL13,ITGAE,"(0,5]","(1.46,2.19]",2.5,1.82352438217472,4,0.0811649869945834,0.0423565049549302,0.116925078263813,8
MMRd,Tcd4-CXCL13,ITGAE,"(-10,-5]","(3.65,4.38]",-7.5,4.01175364078438,4,0.0320771438011573,0.0279670199050919,0.0390104773559425,8
MMRd,Tcd4-Treg-comb,ITGAE,"(-10,-5]","(3.65,4.38]",-7.5,4.01175364078438,8,0.00467317318642901,0.00352502240389823,0.0122574420086223,8
MMRd,Tcd4-Treg-comb,ITGAE,"(-5,0]","(4.38,5.11]",-2.5,4.74116339365427,4,0.00787989140747012,0.00685385901125222,0.00829305242704775,8
MMRd,Tcd4-Treg-comb,ITGAE,"(-10,-5]","(2.92,3.65]",-7.5,3.2823438879145,8,0.0066591721297896,0.00436671599450805,0.0106215579219471,8
MMRd,Tcd4-Treg-comb,ITGAE,"(-5,0]","(2.92,3.65]",-2.5,3.2823438879145,8,0.00910144378478973,0.00599683373512087,0.0134875118527896,8
MMRd,Tcd4-Treg-comb,ITGAE,"(-5,0]","(3.65,4.38]",-2.5,4.01175364078438,7,0.00784313725490196,0.00642441128957603,0.0124704026674428,8
MMRd,Tcd4-Treg-comb,ITGAE,"(-10,-5]","(4.38,5.11]",-7.5,4.74116339365427,5,0.00788834951456311,0.00398081045217924,0.00945378151260504,8
MMRd,Tcd4-Treg-comb,ITGAE,"(0,5]","(2.92,3.65]",2.5,3.2823438879145,6,0.00810127933946072,0.00631153424761041,0.0138685378629346,8
MMRd,Tcd4-Treg-comb,ITGAE,"(-15,-10]","(1.46,2.19]",-12.5,1.82352438217472,4,0.00345957756737072,0,0.00757410402991141,8
MMRd,Tcd4-Treg-comb,ITGAE,"(-10,-5]","[0,0.729]",-7.5,0.364704876434944,6,0.00820750249907929,0.00405028293842536,0.0129678004051605,8
MMRd,Tcd4-Treg-comb,ITGAE,"(-5,0]","(2.19,2.92]",-2.5,2.55293413504461,7,0.00802752293577982,0.00374616266497145,0.00940262695059677,8
MMRd,Tcd4-Treg-comb,ITGAE,"(-15,-10]","(2.19,2.92]",-12.5,2.55293413504461,7,0.0039454806312769,0.00278285095186504,0.00796737276329113,8
MMRd,Tcd4-Treg-comb,ITGAE,"(0,5]","(3.65,4.38]",2.5,4.01175364078438,4,0.00701821505832766,0.00388074918191834,0.00970606737371849,8
MMRd,Tcd4-Treg-comb,ITGAE,"(-15,-10]","(3.65,4.38]",-12.5,4.01175364078438,7,0.0103256552819698,0.00454755319930905,0.0129000704900245,8
MMRd,Tcd4-Treg-comb,ITGAE,"(-5,0]","(1.46,2.19]",-2.5,1.82352438217472,7,0.00466744457409568,0.00327086173896014,0.00671787550471653,8
MMRd,Tcd4-Treg-comb,ITGAE,"(0,5]","(2.19,2.92]",2.5,2.55293413504461,6,0.00482172094218153,0.00284557396626362,0.0105464864838117,8
MMRd,Tcd4-Treg-comb,ITGAE,"(-5,0]","[0,0.729]",-2.5,0.364704876434944,5,0.00790513833992095,0.00502008032128514,0.0118964310706788,8
MMRd,Tcd4-Treg-comb,ITGAE,"(-25,-20]","(2.19,2.92]",-22.5,2.55293413504461,5,0.00444938820912125,0.00388936905790838,0.00906344410876133,8
MMRd,Tcd4-Treg-comb,ITGAE,"(-20,-15]","(2.92,3.65]",-17.5,3.2823438879145,7,0.00276609869440142,0.000961759256137735,0.010311209439528,8
MMRd,Tcd4-Treg-comb,ITGAE,"(-10,-5]","(2.19,2.92]",-7.5,2.55293413504461,7,0.00880281690140845,0.00600604721836738,0.00949355602199351,8
MMRd,Tcd4-Treg-comb,ITGAE,"(-20,-15]","(2.19,2.92]",-17.5,2.55293413504461,6,0.00561180917725946,0.00207230656389021,0.00840308001339136,8
MMRd,Tcd4-Treg-comb,ITGAE,"(-15,-10]","(2.92,3.65]",-12.5,3.2823438879145,7,0.00456881781838949,0.00316696213733319,0.00582398356808218,8
MMRd,Tcd4-Treg-comb,ITGAE,"(-15,-10]","[0,0.729]",-12.5,0.364704876434944,5,0.00501169395255596,0.00240963855421687,0.00757575757575758,8
MMRd,Tcd4-Treg-comb,ITGAE,"(-20,-15]","(3.65,4.38]",-17.5,4.01175364078438,6,0.00331757230683235,0.00166301420308901,0.00418030722076301,8
MMRd,Tcd4-Treg-comb,ITGAE,"(5,10]","(2.19,2.92]",7.5,2.55293413504461,6,0.0128703539595801,0.00761278903366724,0.0182341526520052,8
MMRd,Tcd4-Treg-comb,ITGAE,"(5,10]","(2.92,3.65]",7.5,3.2823438879145,5,0.011377245508982,0.00871080139372822,0.0246913580246914,8
MMRd,Tcd4-Treg-comb,ITGAE,"(-10,-5]","(1.46,2.19]",-7.5,1.82352438217472,7,0.00404176490400808,0.00360754284724194,0.0109512472164644,8
MMRd,Tcd4-Treg-comb,ITGAE,"(0,5]","(1.46,2.19]",2.5,1.82352438217472,5,0.00193423597678917,0.00160642570281125,0.00567644276253548,8
MMRd,Tcd4-Treg-comb,ITGAE,"(-30,-25]","(2.92,3.65]",-27.5,3.2823438879145,4,0.00327439930003208,0.00243020937188435,0.00393257691325612,8
MMRd,Tcd4-Treg-comb,ITGAE,"(-25,-20]","(2.92,3.65]",-22.5,3.2823438879145,5,0.00733920469709101,0.00412087912087912,0.0083743842364532,8
MMRd,Tcd4-Treg-comb,ITGAE,"(-25,-20]","(3.65,4.38]",-22.5,4.01175364078438,4,0.00225866780951013,0.00202079867394269,0.0026836970038753,8
MMRd,Tcd4-Treg-comb,ITGAE,"(-35,-30]","(2.92,3.65]",-32.5,3.2823438879145,5,0.00212121212121212,0,0.00378071833648393,8
MMRd,Tcd8-CXCL13-comb,ITGAE,"(0,5]","(3.65,4.38]",2.5,4.01175364078438,7,0.0536499560246262,0.0480966660265595,0.0600813711002992,8
MMRd,CD8-all,ITGAE,"(0,5]","(3.65,4.38]",2.5,4.01175364078438,7,0.0540184453227932,0.0527780969142953,0.0589225576217983,8
MMRd,Tcd8-CXCL13-comb,ITGAE,"(-5,0]","(2.92,3.65]",-2.5,3.2823438879145,7,0.0498853211009174,0.0464363824320484,0.0594229990580201,8
MMRd,CD8-all,ITGAE,"(-5,0]","(2.92,3.65]",-2.5,3.2823438879145,8,0.0528386583544386,0.0438127298898264,0.0599013709048512,8
MMRd,Tcd8-CXCL13-comb,ITGAE,"(-5,0]","(4.38,5.11]",-2.5,4.74116339365427,4,0.0431625361783541,0.0384072702924323,0.0486644537064028,8
MMRd,CD8-all,ITGAE,"(-5,0]","(4.38,5.11]",-2.5,4.74116339365427,7,0.0492107706592386,0.0413682824309902,0.053141537023545,8
MMRd,Tcd8-CXCL13-comb,ITGAE,"(-5,0]","(3.65,4.38]",-2.5,4.01175364078438,7,0.0500295683027794,0.0455219017176905,0.0564979420403586,8
MMRd,CD8-all,ITGAE,"(-5,0]","(3.65,4.38]",-2.5,4.01175364078438,8,0.0521351680628023,0.0433789633865432,0.0600250097289508,8
MMRd,Tcd8-CXCL13-comb,ITGAE,"(-10,-5]","(3.65,4.38]",-7.5,4.01175364078438,6,0.0456909199822897,0.0433090571457587,0.0499816256684302,8
MMRd,CD8-all,ITGAE,"(-10,-5]","(3.65,4.38]",-7.5,4.01175364078438,8,0.0550507715369584,0.0490608641207493,0.061292594066681,8
MMRd,CD8-all,ITGAE,"(10,15]","(3.65,4.38]",12.5,4.01175364078438,4,0.0673275489669269,0.0634943101398403,0.0782348564057412,8
MMRd,CD8-all,ITGAE,"(-10,-5]","(4.38,5.11]",-7.5,4.74116339365427,4,0.0389721214074254,0.0313910346393531,0.0469611186229267,8
MMRd,CD8-all,ITGAE,"(5,10]","(3.65,4.38]",7.5,4.01175364078438,7,0.0627030080497105,0.0617555930124283,0.0754030606900361,8
MMRd,CD8-all,ITGAE,"(5,10]","(2.92,3.65]",7.5,3.2823438879145,7,0.0580720092915215,0.0540164008093527,0.0727628250685863,8
MMRd,CD8-all,ITGAE,"(25,30]","(1.46,2.19]",27.5,1.82352438217472,5,0.0825082508250825,0.0613682092555332,0.0933532486930545,8
MMRd,Tcd8-CXCL13-comb,ITGAE,"(-10,-5]","(2.19,2.92]",-7.5,2.55293413504461,6,0.0544350932996713,0.0469836608105698,0.0578848260379159,8
MMRd,CD8-all,ITGAE,"(-10,-5]","(2.19,2.92]",-7.5,2.55293413504461,7,0.0594947025264874,0.0543817232603295,0.0628887855787617,8
MMRd,CD8-all,ITGAE,"(-10,-5]","[0,0.729]",-7.5,0.364704876434944,6,0.0676563539587492,0.063227207441909,0.0749538634838462,8
MMRd,CD8-all,ITGAE,"(15,20]","(2.92,3.65]",17.5,3.2823438879145,7,0.0824427480916031,0.0585085833091872,0.10411594038002,8
MMRd,Tcd8-CXCL13-comb,ITGAE,"(-5,0]","[0,0.729]",-2.5,0.364704876434944,4,0.0651817112169897,0.0602689651916139,0.0880431924882629,8
MMRd,CD8-all,ITGAE,"(-5,0]","[0,0.729]",-2.5,0.364704876434944,5,0.0743113388853299,0.0713483146067416,0.0951893551688843,8
MMRd,Tcd8-CXCL13-comb,ITGAE,"(-5,0]","(1.46,2.19]",-2.5,1.82352438217472,6,0.0645414788423932,0.0581132154225573,0.0755317001269659,8
MMRd,CD8-all,ITGAE,"(-5,0]","(1.46,2.19]",-2.5,1.82352438217472,6,0.0665066424320967,0.0598744238293326,0.0795359165085446,8
MMRd,Tcd8-CXCL13-comb,ITGAE,"(-10,-5]","(2.92,3.65]",-7.5,3.2823438879145,6,0.0557312401698385,0.0475035162040819,0.0667658954945945,8
MMRd,CD8-all,ITGAE,"(-10,-5]","(2.92,3.65]",-7.5,3.2823438879145,7,0.0599605522682446,0.0433390518011351,0.0751879172220281,8
MMRd,Tcd8-CXCL13-comb,ITGAE,"(-5,0]","(2.19,2.92]",-2.5,2.55293413504461,6,0.0587107812483359,0.0491279385393463,0.0619472512485062,8
